ExtractDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,Fleet,Vehicle,Fuel,Dist.Run,MPG,Type
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,0478D    ,WELFARE   ,1052.89,5536K,14.85,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,0480D    ,WELFARE   ,836.97,4065K,13.72,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,0477D    ,WELFARE   ,1177.83,6098K,14.62,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,0481D    ,WELFARE   ,802.77,4163K,14.65,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3309,LIBRARY BU,4016.76,12853K,9.04,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,78051,MED VAN   ,733.39,3434M*,22.68,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,784412,3 AXLE BIN,52.8,97K,5.19,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,784417,3 AXLE BIN,135.03,129K,2.7,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,784418,3 AXLE BIN,2040.55,2422K,3.35,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,784421,3 AXLE BIN,60.25,145K,6.8,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,784424,3 AXLE BIN,2336.63,2411K,2.91,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,YJ06ZRR  ,SMALL VAN ,1155.4,5083M,20,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3418,LARGE TIPP,855.33,3196K,10.55,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3412,LARGE TIPP,584.19,2936K,14.19,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,71,CAR       ,227.17,1950M,39.02,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,219,WELFARE   ,2112.69,11985M,25.79,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,220,WELFARE   ,2402.73,11803M,22.33,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,221,WELFARE   ,1068.19,5429M,23.1,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,222,WELFARE   ,1409.65,7296M,23.53,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,223,WELFARE   ,1898.23,10380M,24.86,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,209,WELFARE   ,2254.62,11651M,23.49,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,210,WELFARE   ,1904.04,10833M,25.86,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,211,WELFARE   ,1891.23,9615M,23.11,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,213,WELFARE   ,1272.8,6260M,22.36,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,218,WELFARE   ,1946.82,9935M,23.2,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,216,WELFARE   ,3483.38,18954M,24.73,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,217,WELFARE   ,3276.4,17031M,23.63,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,328,MINIBUS   ,2891.53,15766M,24.78,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,204,WELFARE   ,2438.91,12581M,23.45,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,207,WELFARE   ,3634.42,21247M,26.57,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,206,WELFARE   ,1874.63,10467M,25.38,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,205,WELFARE   ,1977.31,9475M,21.78,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,208,WELFARE   ,2201.72,11134M,22.99,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,320,MINIBUS   ,2891.73,14886M,23.4,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,325,MINIBUS   ,1995.33,11122M,25.34,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,322,MINIBUS   ,2408.11,11481M,21.67,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,323,MINIBUS   ,2699.54,13312M,22.41,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,324,MINIBUS   ,2148.98,11115M,23.51,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,326,MINIBUS   ,3672.88,20009M,24.76,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,327,MINIBUS   ,2310.02,13474M,26.51,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3102,MED TIPPER,2652.41,9908M,16.98,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3413,LARGE TIPP,265.32,1291K,13.74,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3415,LARGE TIPP,1064.75,7457K,19.78,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3419,LARGE TIPP,334.89,48783K?,ERROR,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3414,LARGE TIPP,420.02,1556K,10.46,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3416,LARGE TIPP,1674.24,9759K,16.46,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3417,LARGE TIPP,2422.71,13065K,15.23,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3420,LARGE TIPP,720,3912K,15.35,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3103,MED TIPPER,276.39,651K,6.65,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3421,LARGE TIPP,2894.59,15651K,15.27,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4438,3 AXLE BIN,10742.56,13266K,3.49,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4437,3 AXLE BIN,15535.79,19132K,3.48,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4453,3 AXLE BIN,16438.61,18199K,3.13,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4455,3 AXLE BIN,13805.83,15512K*,3.19,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4439,3 AXLE BIN,13572.29,15713K,3.27,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4440,3 AXLE BIN,11689.1,12397K,3,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4441,3 AXLE BIN,10494.36,12288K,3.31,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4443,3 AXLE BIN,13610.52,15869K,3.29,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4442,3 AXLE BIN,17117.53,16922K,2.79,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4445,3 AXLE BIN,10201.17,11770K,3.26,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4444,3 AXLE BIN,12309.82,13887K,3.19,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,233,WELFARE   ,3536.89,17436M,22.41,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,234,WELFARE   ,2197.18,10771M,22.28,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,232,WELFARE   ,3028.48,15662M,23.51,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,235,WELFARE   ,3163.13,16913M,24.3,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,363,MINIBUS   ,1667.58,8003M,21.81,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,359,WELFARE   ,2077.22,9550M,20.9,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,361,MINIBUS   ,3547.01,20968M,26.87,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,244,WELFARE   ,3114.37,14170M,20.68,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,248,WELFARE   ,3976.38,18218M,20.83,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3904,HGV       ,2379.47,5178M,9.89,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,242,WELFARE   ,4270.43,17543M,18.67,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,243,WELFARE   ,4764.75,21790M,20.79,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,245,WELFARE   ,2491.09,11193M,20.42,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,249,WELFARE   ,4062.58,19061M,21.33,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,247,WELFARE   ,4360.44,19721M,20.56,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,246,WELFARE   ,3430.31,15607M,20.68,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,250,WELFARE   ,3102.86,14380M,21.07,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3426,LARGE TIPP,6381.89,30511K,13.5,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3427,LARGE TIPP,4567.04,22403K,13.85,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3428,LARGE TIPP,6760.39,38048K,15.9,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3310,LIBRARY BU,2808.19,11048K,11.11,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,YJ09EHP  ,GULLY TANK,4582.31,8615K,5.31,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,YJ09EHE  ,GULLY TANK,8657.06,16110K,5.26,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3109,FLATBACK  ,2844.37,9716K,9.65,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3430,LARGE TIPP,6613.53,37260K,15.91,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,2666,MED TIPPER,2776.86,8279M,13.55,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3110,MED TIPPER,2965.1,12689M,19.45,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3111,MED TIPPER,1236.8,5701M,20.95,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3112,MED TIPPER,3653.85,16385M,20.38,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,WS09/68  ,TRACTOR   ,3875.53,527H*,0.14,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3431,LARGE TIPP,1692.57,8375K,13.98,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3301,LIBRARY BU,2368.4,11318K,13.5,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,YJ10NWE  ,MED TIPPER,824.9,3320M*,19.66,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3302,LIBRARY BU,3742.87,15507K,11.7,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,Oct-45,TRACTOR   ,516.06,149H,0.29,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,WS10/49  ,TRACTOR   ,4658.02,534H*,0.12,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,WS10/52  ,TRACTOR   ,458.22,62H*,0.17,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,WS10/53  ,TRACTOR   ,3502.83,734H,0.21,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,WS10/47  ,TRACTOR   ,105.14,ONLY,ONE AUDIT,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,WS10/56  ,TRACTOR   ,5628.22,913H,0.16,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,78071,MINIBUS   ,446.8,4022M*,42.71,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,269,WELFARE   ,215.34,861M,18.17,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,258,WELFARE   ,5412.03,23274M,19.55,D
